camelchromium-cross-train.csv,camelchromium-cross-test.csv,multilayer_perceptron,479,0,18,3,4.2,0,0.6224066390041494,0,0
derbychromium-cross-train.csv,derbychromium-cross-test.csv,multilayer_perceptron,457,0,42,1,8.6,0,0.21834061135371177,0,0
train,test,learner,tn,tp,fn,fp,err,pd,pf,prec,g-measure
chromiumwicket-cross-train.csv,chromiumwicket-cross-test.csv,multilayer_perceptron,22276,0,111,56,0.7441072940337745,0,0.2507612394769837,0,0
ambariwicket-cross-train.csv,ambariwicket-cross-test.csv,multilayer_perceptron,487,0,7,6,2.6,0,1.217038539553753,0,0
camelwicket-cross-train.csv,camelwicket-cross-test.csv,multilayer_perceptron,473,0,18,9,5.4,0,1.8672199170124482,0,0
derbywicket-cross-train.csv,derbywicket-cross-test.csv,multilayer_perceptron,429,6,36,29,13.0,14.28571428571429,6.331877729257641,17.14285714285714,24.79052297023982
train,test,learner,tn,tp,fn,fp,err,pd,pf,prec,g-measure
chromiumambari-cross-train.csv,chromiumambari-cross-test.csv,multilayer_perceptron,21836,4,107,496,2.686806576660874,3.603603603603604,2.221028121081856,0.8,6.951029873575679
wicketambari-cross-train.csv,wicketambari-cross-test.csv,multilayer_perceptron,466,0,6,28,6.800000000000001,0,5.668016194331984,0,0
camelambari-cross-train.csv,camelambari-cross-test.csv,multilayer_perceptron,461,1,17,21,7.6,5.555555555555556,4.356846473029046,4.545454545454545,10.501138952164009
derbyambari-cross-train.csv,derbyambari-cross-test.csv,multilayer_perceptron,393,12,30,65,19.0,28.57142857142857,14.192139737991269,15.58441558441558,42.86883010635397
train,test,learner,tn,tp,fn,fp,err,pd,pf,prec,g-measure
chromiumcamel-cross-train.csv,chromiumcamel-cross-test.csv,multilayer_perceptron,22025,7,104,307,1.831305975137014,6.306306306306306,1.374708937847036,2.2292993630573252,11.85460453446793
wicketcamel-cross-train.csv,wicketcamel-cross-test.csv,multilayer_perceptron,491,0,6,3,1.7999999999999998,0,0.6072874493927125,0,0
ambaricamel-cross-train.csv,ambaricamel-cross-test.csv,multilayer_perceptron,489,0,7,4,2.1999999999999997,0,0.8113590263691683,0,0
derbycamel-cross-train.csv,derbycamel-cross-test.csv,multilayer_perceptron,447,2,40,11,10.2,4.761904761904763,2.40174672489083,15.38461538461538,9.080751650584055
train,test,learner,tn,tp,fn,fp,err,pd,pf,prec,g-measure
chromiumderby-cross-train.csv,chromiumderby-cross-test.csv,multilayer_perceptron,21927,14,97,405,2.236777614400927,12.612612612612608,1.813541106931757,3.341288782816229,22.353757174923395
wicketderby-cross-train.csv,wicketderby-cross-test.csv,multilayer_perceptron,485,0,6,9,3.0,0,1.8218623481781377,0,0
ambariderby-cross-train.csv,ambariderby-cross-test.csv,multilayer_perceptron,472,4,3,21,4.8,57.14285714285714,4.259634888438134,16.0,71.5693707354056
camelderby-cross-train.csv,camelderby-cross-test.csv,multilayer_perceptron,480,4,14,2,3.2,22.22222222222222,0.4149377593360996,66.66666666666667,36.33610900832702
